from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,max_i_ka,type,d_mm2,coords,coords_transformed
55517,55544,0.046999998390675,0.870000064373016,0.083999998867512,0.131999999284744,cs,25.0,"[[530442.3267999999, 154141.0697000008], [530442.2867999999, 154141.08970000036], [530441.7167999996, 154141.1196999997], [530437.6166000003, 154136.33970000036], [530423.4760999996, 154124.51989999972], [530419.1458, 154115.5197999999], [530418.4656999996, 154115.10989999957], [530417.4857000001, 154114.88990000077], [530414.9757000003, 154115.97990000062], [530414.9757000003, 154116.5599000007], [530415.0258, 154117.13990000077], [530415.0357999997, 154117.1699000001]]","[[21.486915142175704, 49.25585838919302], [21.486914621696535, 49.25585856680233], [21.48690722626558, 49.25585880353091], [21.486854447714613, 49.25581555978018], [21.486672037517117, 49.25570839517296], [21.48661662921863, 49.25562717018723], [21.48660784275826, 49.25562344275765], [21.486595150661564, 49.25562140636781], [21.48656250451896, 49.25563106677247], [21.48656245581766, 49.25563628496179], [21.486563056911933, 49.25564150606923], [21.486563184092624, 49.25564177655803]]"
55463,55493,0.043999999761581,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530504.5269999998, 154121.43850000016], [530504.8770000003, 154120.90850000083], [530502.9667999996, 154114.6085000001], [530502.2167999996, 154113.72849999927], [530495.4266999997, 154115.8685999997], [530494.4167, 154113.83860000037], [530491.8066999996, 154114.56870000064], [530489.9467000002, 154115.1286999993], [530486.3065999998, 154115.89880000055], [530482.2766000004, 154117.7787999995], [530477.0965999998, 154119.96890000068], [530475.6465999996, 154121.0390000008], [530474.7966, 154121.36900000088], [530474.0565999998, 154121.3990000002], [530472.7665999997, 154121.1889999993]]","[[21.48772352499962, 49.255685387237314], [21.487728108896228, 49.255680639230974], [21.48770386145526, 49.25562384787722], [21.48769420770641, 49.25561588703529], [21.487605960991974, 49.25563474659975], [21.48759303143219, 49.25561642422459], [21.487559118629633, 49.25562284112471], [21.4875349475534, 49.255627771247596], [21.487487671016254, 49.25563448811537], [21.487435244437574, 49.255651167928555], [21.487367876352863, 49.255670570773], [21.487348980164853, 49.25568011400773], [21.487337928012053, 49.25568303354408], [21.487328327709115, 49.25568326041314], [21.487311614038138, 49.255681296042084]]"
55571,55587,0.041999999433756,3.70723819732666,0.05966666713357,0.059000000357628,cs,6.0,"[[530387.0932999998, 154045.27979999967], [530387.8832999999, 154045.21969999932], [530388.4332999997, 154045.66970000044], [530392.0636, 154053.6598000005], [530392.0636, 154054.92980000004], [530391.3936000001, 154055.5798000004], [530380.9336000001, 154058.80000000075], [530371.0635000002, 154060.79020000063], [530368.0135000004, 154061.3501999993], [530367.5434999997, 154060.95020000078]]","[[21.486206811265646, 49.25499336198029], [21.486217062471972, 49.25499286731307], [21.48622415806252, 49.254996947964734], [21.486270571120155, 49.2550690455026], [21.486270464422542, 49.25508047153845], [21.48626172002038, 49.255086280462606], [21.486125784873508, 49.25511464252627], [21.48599760389638, 49.25513197266455], [21.48595799877546, 49.25513683306542], [21.485951936571592, 49.255133206906464]]"
2864,55476,0.03999999910593,0.248000010848045,0.07600000500679,0.272000014781952,cs,150.0,"[[530490.6840000004, 154025.41789999977], [530490.6864, 154025.60830000043], [530490.6940000001, 154026.20790000074], [530490.4040999999, 154029.7279000003], [530491.8742000004, 154033.49789999984], [530494.1142999995, 154035.39790000021], [530495.6546, 154043.40799999982], [530497.4248000002, 154051.56799999997], [530497.4548000004, 154051.82799999975], [530492.3348000003, 154053.11810000055], [530492.1447999999, 154052.39809999987], [530492.1047999999, 154052.19810000062]]","[[21.487552028557946, 49.254820696792294], [21.487552043729217, 49.25482240993792], [21.487552092050944, 49.25482780490946], [21.487548037120128, 49.25485945707704], [21.48756678807704, 49.25489346077774], [21.487595682507234, 49.25491068506734], [21.48761498869804, 49.25498284051435], [21.487637264143814, 49.2550563579524], [21.48763763145344, 49.25505869888506], [21.48757111777794, 49.255070008149495], [21.48756871384559, 49.25506351935066], [21.487568211812402, 49.255061717649326]]"
55532,55551,0.03999999910593,3.707249879837036,0.059675000607967,0.059000000357628,cs,6.0,"[[530424.2467999998, 154146.83000000007], [530423.0268000001, 154147.2201000005], [530422.8068000004, 154147.14010000043], [530422.4467000002, 154146.7901000008], [530421.1065999996, 154143.73010000028], [530420.7366000004, 154142.95009999909], [530413.6266000001, 154145.08019999973], [530402.7566, 154149.6104000006], [530402.2866000002, 154150.91039999947], [530402.7767000003, 154152.14039999992], [530404.6968, 154155.87040000036], [530405.0168000003, 154155.8504000008], [530406.4167999998, 154155.56039999984], [530406.4967999998, 154155.5404000003]]","[[21.486680160579056, 49.25590916130173], [21.486664304386366, 49.255912599938654], [21.486661457694623, 49.25591186737677], [21.486656816568296, 49.255908697499024], [21.48663969232933, 49.25588108901016], [21.48663495890493, 49.25587404989748], [21.486542563146212, 49.25589280003793], [21.486401198395953, 49.25593292444504], [21.486394993282154, 49.255944593001196], [21.486401246586368, 49.25595568771604], [21.4864258370845, 49.25598935793977], [21.486429989181495, 49.255989196645906], [21.48644817161304, 49.2559866691158], [21.486449210897035, 49.255986493838996]]"
55545,55561,0.03999999910593,1.379999995231628,0.086999997496605,0.101000003516674,cs,16.0,"[[530412.9941999996, 154066.00950000063], [530413.7142000003, 154065.65949999914], [530414.0042000003, 154065.00950000063], [530411.9340000004, 154058.65949999914], [530411.3139000004, 154057.79949999973], [530410.6438999996, 154057.59950000048], [530402.5538999997, 154061.05959999934], [530400.7139999997, 154064.69969999976], [530401.1742000002, 154070.1196999997], [530399.5842000004, 154072.6997999996], [530397.0741999997, 154073.73980000056], [530397.0241999999, 154073.75980000012]]","[[21.486541000586406, 49.25518137373945], [21.48655036827705, 49.255178266769946], [21.486554184116304, 49.25517243569024], [21.486527867131777, 49.255115184924556], [21.48651989674611, 49.255107411488], [21.486511223744227, 49.25510557308423], [21.486406007075207, 49.255136231883846], [21.486381838090246, 49.25516887422091], [21.48638735156662, 49.255217664116714], [21.48636651274588, 49.25524078431914], [21.48633387099032, 49.255249994816005], [21.48633322081628, 49.25525017183999]]"
55513,55515,0.035999998450279,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530444.7940999996, 154047.43879999965], [530445.1341000004, 154047.25879999995], [530445.2440999998, 154047.21880000085], [530445.2440999998, 154048.82880000025], [530445.4140999997, 154048.97880000062], [530445.5541000003, 154048.9888000004], [530452.0341999996, 154047.6587000005], [530455.5241, 154045.84860000014], [530453.824, 154042.37859999947], [530449.9237000002, 154031.76860000007], [530447.1935, 154028.4785999991], [530446.8334999997, 154028.8286000006]]","[[21.486954999088653, 49.25501614692245], [21.486959423931467, 49.25501454727229], [21.48696085396824, 49.255014193799134], [21.4869607188879, 49.2550286787754], [21.486962911173634, 49.25503003820136], [21.48696472611065, 49.25503013631813], [21.487048883475495, 49.25501854667729], [21.487094298701162, 49.255002464493835], [21.48707253977837, 49.25497114639824], [21.487022843687235, 49.254875462542806], [21.486987709578194, 49.25484570392382], [21.486983011091674, 49.25484883188084]]"
55566,55584,0.037000000476837,2.23345947265625,0.094243243336678,0.079000003635883,cs,10.0,"[[530392.8151000002, 154103.6001999993], [530392.8951000003, 154103.82019999996], [530393.3350999998, 154104.6701999996], [530393.0850999998, 154105.3702000007], [530381.7452999996, 154114.77040000074], [530372.0252, 154116.7006000001], [530370.5652000001, 154116.0906000007], [530369.4851000002, 154113.69060000032], [530369.4150999999, 154113.14059999958], [530369.9650999997, 154112.5605999995], [530370.2550999997, 154112.43060000055]]","[[21.48627612229687, 49.2555183969985], [21.48627714140916, 49.255520380973906], [21.486282776772807, 49.25552805396239], [21.486279475477026, 49.25553433720749], [21.486131608910604, 49.255618248702035], [21.48600537729943, 49.25563504777421], [21.48598649242207, 49.25562947454617], [21.485972685313747, 49.25560781905773], [21.485971823651695, 49.25560286669328], [21.485979005887202, 49.25559768057626], [21.485982778103853, 49.255596527892656]]"
55418,97094,0.035000000149012,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530552.6050000004, 154033.04700000025], [530552.7450000001, 154032.9969999995], [530554.7649999997, 154033.08689999953], [530556.2649999997, 154033.01689999923], [530582.2851, 154025.6464000009]]","[[21.488354492066108, 49.254892931729145], [21.488356312021594, 49.2548924900109], [21.488382503493945, 49.25489341607182], [21.488401964049473, 49.254892873346535], [21.488740055778784, 49.25482807144285]]"
55517,55532,0.035000000149012,2.233457088470459,0.094228573143482,0.079000003635883,cs,10.0,"[[530442.3267999999, 154141.0697000008], [530442.2867999999, 154141.08970000036], [530441.6468000002, 154141.26970000006], [530437.4966000002, 154136.4796999991], [530431.1765999999, 154138.43989999965], [530421.6166000003, 154142.08000000007], [530421.2665999997, 154142.8200000003], [530421.2665999997, 154143.61009999923], [530421.5966999996, 154144.59009999968], [530422.5566999996, 154146.6501000002], [530422.9967999998, 154147.06010000035], [530424.2467999998, 154146.83000000007]]","[[21.486915142175704, 49.25585838919302], [21.486914621696535, 49.25585856680233], [21.486906305777087, 49.25586014898815], [21.486852879564065, 49.25581681235756], [21.486770744549176, 49.255834080101636], [21.48664644557766, 49.255866272962834], [21.48664184394181, 49.255872910269574], [21.486641777608572, 49.255880018702776], [21.486645976739197, 49.25588885486709], [21.48665825502556, 49.25590744434202], [21.4866639287176, 49.255911158691156], [21.486680160579056, 49.25590916130173]]"
55533,55545,0.035000000149012,1.379999995231628,0.086999997496605,0.101000003516674,cs,16.0,"[[530421.8051000005, 154092.12959999964], [530421.7351000002, 154092.15960000083], [530421.0251000002, 154092.43960000016], [530420.8151000002, 154092.43960000016], [530420.1551000001, 154092.05959999934], [530418.0749000004, 154087.4595999997], [530417.7949000001, 154086.2396000009], [530416.0044, 154069.97949999943], [530414.1342000002, 154066.06949999928], [530413.8542, 154065.90949999914], [530412.9941999996, 154066.00950000063]]","[[21.486653083928793, 49.25541688627281], [21.48665217351587, 49.255417152102694], [21.486642941366096, 49.255419629881104], [21.486640217682933, 49.2554196176514], [21.486631689439072, 49.25541616040086], [21.486605095630274, 49.25537465360984], [21.486601566487643, 49.255363661110444], [21.486579709133878, 49.255217266679686], [21.48655578119272, 49.25518197995382], [21.486552163065802, 49.25518052414422], [21.486541000586406, 49.25518137373945]]"
55533,55555,0.034000001847744,2.233441114425659,0.0942352861166,0.079000003635883,cs,10.0,"[[530421.8051000005, 154092.12959999964], [530421.7199999997, 154092.17540000007], [530421.0450999998, 154092.6395999994], [530420.6851000004, 154092.57960000075], [530420.0950999996, 154092.2796], [530416.3849999998, 154090.53969999962], [530413.1948999995, 154089.94969999976], [530411.9448999995, 154089.94969999976], [530401.9348999998, 154093.99990000017], [530401.4649, 154094.66000000015], [530401.4649, 154095.41000000015], [530403.5050999997, 154099.8599999994], [530403.8450999996, 154099.83999999985], [530404.8450999996, 154099.47990000062], [530405.0050999997, 154099.40990000032]]","[[21.486653083928793, 49.25541688627281], [21.486651976343634, 49.255417293374016], [21.486643183973698, 49.25542143042155], [21.4866385198397, 49.255420869643594], [21.48663089277362, 49.25541813621989], [21.486582919164334, 49.25540226647222], [21.486541593379346, 49.255396772504255], [21.486525380986592, 49.255396699693044], [21.48639521195338, 49.25543255569424], [21.486389060644424, 49.255438467148984], [21.48638899764775, 49.25544521480764], [21.486415085128037, 49.255485369785646], [21.486419496585704, 49.25548520965725], [21.48643249676484, 49.25548202814266], [21.486434577833474, 49.25548140768285]]"
55549,55571,0.032999999821186,3.707242488861084,0.05966667085886,0.059000000357628,cs,6.0,"[[530408.3634000001, 154042.34940000065], [530408.6634999998, 154044.59940000065], [530407.9534999998, 154045.74939999916], [530402.2235000003, 154048.25950000063], [530397.2235000003, 154049.7396000009], [530394.7934999997, 154049.73970000073], [530391.3832999999, 154045.83970000036], [530390.4933000002, 154044.03969999962], [530389.0732000005, 154043.5697000008], [530387.0932999998, 154045.27979999967]]","[[21.48648292670172, 49.254968236934474], [21.486486629991607, 49.254988497394436], [21.48647732484416, 49.254998802444675], [21.486402796946244, 49.25502105168537], [21.486337823487474, 49.2550340766301], [21.486306306796394, 49.255033935927365], [21.486262404747162, 49.25499864936455], [21.48625101283784, 49.25498240311366], [21.486232633891554, 49.254978091814884], [21.486206811265646, 49.25499336198029]]"
55486,55487,0.032999999821186,1.040000081062317,0.081000000238419,0.119999997317791,cs,35.0,"[[530479.6371999998, 154137.40909999982], [530480.3272000002, 154137.40899999999], [530481.0872, 154137.84899999946], [530482.7473999998, 154142.37900000066], [530483.4075999996, 154150.3091000002], [530483.3676000005, 154150.5990999993], [530478.3178000003, 154159.22929999977], [530478.1879000003, 154160.41929999925], [530478.6379000004, 154162.9293000009]]","[[21.487399365853875, 49.255827625887356], [21.487408315174378, 49.2558276651116], [21.487418135503248, 49.255831667932064], [21.487439288600918, 49.255872520331096], [21.487447186682218, 49.255943904869], [21.487446643571445, 49.25594651163804], [21.48738042392281, 49.256023862856956], [21.487378639347355, 49.25603456158842], [21.487384265452455, 49.256057169922876]]"
55493,55500,0.032000001519918,2.289999961853027,0.086999997496605,0.076999999582767,cs,16.0,"[[530464.4659000002, 154100.73900000006], [530464.4759, 154100.73900000006], [530465.5358999996, 154100.40899999999], [530466.4058999997, 154100.69889999926], [530472.4162999997, 154111.73890000023], [530475.8165999996, 154119.95900000073], [530475.8465999998, 154120.13900000043], [530475.8366, 154120.7890000008], [530475.6666000001, 154120.91899999976], [530474.7665999997, 154121.30900000036], [530474.0165999997, 154121.30900000036], [530472.7665999997, 154121.1889999993]]","[[21.48720566909258, 49.25549682703663], [21.48720579879197, 49.25549682761836], [21.48721957460127, 49.25549392031054], [21.487230834137335, 49.25549657911426], [21.48730786300569, 49.25559625426024], [21.487351275607914, 49.255670407264816], [21.487351649616343, 49.25567202844776], [21.487351465421284, 49.25567787583768], [21.487349249625225, 49.25567903554535], [21.487337543943017, 49.25568249198659], [21.487327816455625, 49.25568244836765], [21.487311614038138, 49.255681296042084]]"
55533,55544,0.032000001519918,0.77099996805191,0.080999992787838,0.14300000667572,cs,50.0,"[[530415.0357999997, 154117.1699000001], [530415.0258, 154117.13990000077], [530414.5356999999, 154116.14990000054], [530417.3356999997, 154112.68989999965], [530421.7324999999, 154092.17730000056], [530421.8051000005, 154092.12959999964]]","[[21.486563184092624, 49.25564177655803], [21.486563056911933, 49.25564150606923], [21.4865567834577, 49.25563257061341], [21.486593389884312, 49.255601604499375], [21.486652138308116, 49.25541731119603], [21.486653083928793, 49.25541688627281]]"
2864,55462,0.032000001519918,0.532999932765961,0.078999996185303,0.175999999046326,cs,70.0,"[[530490.6840000004, 154025.41789999977], [530490.7640000004, 154025.64790000021], [530490.7240000004, 154027.70790000074], [530490.6341000004, 154029.6978999991], [530492.0042000003, 154033.4079], [530494.2043000003, 154035.30790000036], [530494.3542999998, 154036.10789999925], [530494.4943000004, 154036.1579], [530494.6142999995, 154036.2179000005], [530494.9042999996, 154036.14790000021], [530504.2044000002, 154033.96780000068], [530504.7845000001, 154036.72780000046], [530505.3945000004, 154036.7577999998], [530505.5044999998, 154036.72780000046]]","[[21.487552028557946, 49.254820696792294], [21.487553046865607, 49.254822770725504], [21.48755235543911, 49.25484130197466], [21.487551022685857, 49.25485920054124], [21.487568481692833, 49.254892658615525], [21.487596857331088, 49.2549098805796], [21.487598735764372, 49.25491708680333], [21.487600547347043, 49.254917544785236], [21.487602098695703, 49.25491809157338], [21.487605865804383, 49.25491747864857], [21.48772666891314, 49.25489840507045], [21.48773396147725, 49.25492327017301], [21.487741870545143, 49.25492357552768], [21.48774329973687, 49.25492331201351]]"
55500,55511,0.029999999329448,2.289999961853027,0.087000004947186,0.076999999582767,cs,16.0,"[[530464.4659000002, 154100.73900000006], [530465.5358999996, 154100.40899999999], [530465.7959000003, 154099.62890000083], [530463.0855999999, 154092.6389000006], [530449.9952999996, 154085.2390999999], [530449.5552000003, 154084.32909999974], [530449.5552000003, 154084.33909999952]]","[[21.48720566909258, 49.25549682703663], [21.48721957460127, 49.25549392031054], [21.487223012203952, 49.25548691696947], [21.487188445999994, 49.255423871117294], [21.487019286621308, 49.25535653436049], [21.48701365490859, 49.25534832158915], [21.487013654069663, 49.25534841155794]]"
55545,55549,0.032000001519918,3.707249879837036,0.059687495231628,0.059000000357628,cs,6.0,"[[530412.9941999996, 154066.00950000063], [530413.8042000001, 154065.75950000063], [530414.1842, 154065.02950000018], [530412.4740000004, 154057.96949999966], [530408.3634000001, 154042.34940000065]]","[[21.486541000586406, 49.25518137373945], [21.486551527167876, 49.25517917170007], [21.486556517011998, 49.25517262611214], [21.486534928789418, 49.255109008532514], [21.48648292670172, 49.254968236934474]]"
55544,55565,0.029999999329448,2.233433246612549,0.094233341515064,0.079000003635883,cs,10.0,"[[530415.0357999997, 154117.1699000001], [530415.0258, 154117.13990000077], [530414.4457, 154116.36989999935], [530413.9556999998, 154116.13990000077], [530406.1256999997, 154119.10009999946], [530394.4357000003, 154123.9503000006], [530394.2956999997, 154125.05030000024], [530394.5158000002, 154125.9302999992], [530394.5757999998, 154126.0603]]","[[21.486563184092624, 49.25564177655803], [21.486563056911933, 49.25564150606923], [21.486555597687264, 49.25563454468439], [21.48654926171489, 49.25563244686137], [21.48644745823546, 49.25565862329721], [21.486295431748715, 49.255701578805386], [21.486293523537583, 49.2557114672121], [21.48629630430179, 49.25571939729103], [21.48629707157969, 49.25572057038171]]"
55486,55493,0.026000000536442,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530479.6371999998, 154137.40909999982], [530481.2271999996, 154136.81900000013], [530479.2570000002, 154131.27899999917], [530476.0066999998, 154121.17899999954], [530475.7267000005, 154121.13900000043], [530474.8165999996, 154121.42899999954], [530474.0266000004, 154121.4690000005], [530472.7665999997, 154121.1889999993]]","[[21.487399365853875, 49.255827625887356], [21.487420037648775, 49.25582240928751], [21.487394948552677, 49.25577245200988], [21.48735363891823, 49.25568139451294], [21.487350010676572, 49.25568101835398], [21.48733818238125, 49.255683574519985], [21.487327932740634, 49.255683888449916], [21.487311614038138, 49.255681296042084]]"
55587,55599,0.024000000208616,3.707249879837036,0.059666663408279,0.059000000357628,cs,6.0,"[[530367.5434999997, 154060.95020000078], [530367.2434999999, 154062.0502000004], [530359.5935000004, 154064.74039999954], [530354.3033999996, 154064.79050000012], [530351.4633999998, 154064.21050000004], [530349.3433999997, 154064.99049999937]]","[[21.485951936571592, 49.255133206906464], [21.48594795314285, 49.25514308597784], [21.485848507566587, 49.25516684322482], [21.48577989150496, 49.25516698539504], [21.485743105885184, 49.255161601530794], [21.485715544186277, 49.25516849541466]]"
55529,55544,0.021999999880791,1.379999995231628,0.087000004947186,0.101000003516674,cs,16.0,"[[530415.0357999997, 154117.1699000001], [530415.0258, 154117.13990000077], [530414.7757000001, 154115.92989999987], [530414.8557000002, 154115.81990000047], [530423.8557000002, 154111.84970000014], [530428.1157, 154110.21969999932], [530428.8957000002, 154110.15960000083], [530429.6058, 154111.01960000023], [530429.6657999996, 154111.07960000075]]","[[21.486563184092624, 49.25564177655803], [21.486563056911933, 49.25564150606923], [21.48655991472347, 49.25563060527934], [21.4865609615575, 49.25562962028244], [21.486678024575227, 49.25559442503118], [21.486733413431566, 49.2555800081775], [21.486743535043352, 49.25557951288132], [21.48675267282494, 49.25558729154225], [21.486753445986327, 49.25558783484841]]"
55457,55462,0.021999999880791,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530508.9850000003, 154050.71780000068], [530508.3150000004, 154050.79780000076], [530504.8545000004, 154037.05780000053], [530505.4045000002, 154036.80780000053], [530505.5044999998, 154036.72780000046]]","[[21.48778726926458, 49.25504938062457], [21.487778572773863, 49.255050061443406], [21.487734841718197, 49.25492624321157], [21.48774199605455, 49.25492402595285], [21.48774329973687, 49.25492331201351]]"
55450,55455,0.021999999880791,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530512.2154000001, 154063.7879000008], [530511.5954, 154063.99789999984], [530515.5159, 154078.36800000072]]","[[21.487828072278635, 49.25516715845499], [21.487820013374005, 49.25516901177645], [21.487869658187698, 49.25529852563137]]"
55586,55595,0.019999999552965,3.707249879837036,0.059650000184774,0.059000000357628,cs,6.0,"[[530369.6240999997, 154080.5002999995], [530369.5641000001, 154080.5304000005], [530355.4641000004, 154085.19060000032]]","[[21.485977278220624, 49.25530921809682], [21.4859764974968, 49.25530948540413], [21.485793230128017, 49.255350590306385]]"
55455,55457,0.019999999552965,1.040000081062317,0.081000000238419,0.119999997317791,cs,35.0,"[[530508.9850000003, 154050.71780000068], [530508.3849999998, 154050.98780000024], [530511.5454000002, 154063.7879000008], [530512.2154000001, 154063.7879000008]]","[[21.48778726926458, 49.25504938062457], [21.487779464746566, 49.25505177491826], [21.487819382470633, 49.255167119526384], [21.487828072278635, 49.25516715845499]]"
55555,55566,0.018999999389052,2.233421325683594,0.094210527837276,0.079000003635883,cs,10.0,"[[530405.0050999997, 154099.40990000032], [530404.8450999996, 154099.47990000062], [530403.9351000004, 154100.05000000075], [530398.5251000002, 154102.92009999976], [530394.5351, 154104.63020000048], [530393.6750999996, 154104.63020000048], [530392.8951000003, 154103.82019999996], [530392.8151000002, 154103.6001999993]]","[[21.486434577833474, 49.25548140768285], [21.48643249676484, 49.25548202814266], [21.48642064624184, 49.25548710424525], [21.486350237798263, 49.25551261096676], [21.486298344066846, 49.25552776401927], [21.48628718991449, 49.25552771390155], [21.48627714140916, 49.255520380973906], [21.48627612229687, 49.2555183969985]]"
55475,55476,0.014999999664724,1.039999961853027,0.081000007688999,0.119999997317791,cs,35.0,"[[530492.1047999999, 154052.19810000062], [530492.1648000004, 154052.75809999928], [530492.6650999999, 154061.6782000009]]","[[21.487568211812402, 49.255061717649326], [21.48756894307381, 49.255066759390246], [21.48757468437404, 49.255147041545975]]"
2862,55370,0.188999995589256,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530671.8049999997, 153982.85459999926], [530671.7050000001, 153982.92459999956], [530671.7050000001, 153983.0845999997], [530669.7050000001, 153983.0845999997], [530668.2750000004, 153983.64460000023], [530668.3849999998, 153983.9746000003], [530668.2890999997, 153984.1995000001], [530667.8032999998, 153985.33889999986], [530667.6793, 153985.62989999913], [530667.4058999997, 153986.27109999955], [530667.2850000001, 153986.5547000002], [530666.2651000004, 153987.8747000005], [530664.7451, 153989.48479999974], [530662.0251000002, 153990.90479999967], [530661.8099999996, 153990.9606999997], [530661.7597000003, 153990.9737999998], [530661.5535000004, 153991.02740000002], [530661.1563999997, 153991.1305999998], [530656.2423, 153992.40799999982], [530656.2202000003, 153992.41379999928], [530655.9851000002, 153992.4748999998], [530655.8146000002, 153992.3939999994], [530654.2525000004, 153989.81519999914], [530641.0840999996, 153968.07489999942], [530641.0379999997, 153967.9383000005], [530640.9029999999, 153967.53879999928], [530640.8507000003, 153967.3839999996], [530640.8340999996, 153967.3348999992], [530631.0683000004, 153946.59369999915], [530624.1884000003, 153931.98179999925], [530623.0927999998, 153929.6548999995], [530615.5384999998, 153931.3672000002], [530580.9124999996, 153939.21570000052], [530579.8724999996, 153938.06570000015], [530579.2324000001, 153936.75569999963], [530578.3316000002, 153936.50760000013], [530575.6024000002, 153935.75569999963], [530538.5416000001, 153927.47629999928], [530535.0115999999, 153926.72629999928], [530534.8115999997, 153926.6462999992]]","[[21.48990467939212, 49.25444826465502], [21.489903376583126, 49.25444888865037], [21.48990336323625, 49.25445032815194], [21.4898774238405, 49.25445021241742], [21.4898588304545, 49.25445516791903], [21.489860229591116, 49.25445814325674], [21.48985896703458, 49.25446016110629], [21.48985257129832, 49.25447038404279], [21.489850938778073, 49.254472994960125], [21.489847339367714, 49.254478747940325], [21.489845747670415, 49.25448129246004], [21.489832409741048, 49.254493109322866], [21.48981256144976, 49.25450750723661], [21.489777165352354, 49.25452012538394], [21.489774370902587, 49.254520615859725], [21.489773717432914, 49.25452073080752], [21.489771038605465, 49.25452120110552], [21.489765879720814, 49.25452210659939], [21.489702038646545, 49.25453331476638], [21.489701751531786, 49.25453336566896], [21.4896986972524, 49.254533901768916], [21.489696492666887, 49.25453316405086], [21.489676447886488, 49.254509872454975], [21.489507472480827, 49.254313515026006], [21.489506885982973, 49.25431228338194], [21.489505168429588, 49.25430868130867], [21.489504503039313, 49.25430728556223], [21.489504291841897, 49.25430684285388], [21.489379364660635, 49.25411967105966], [21.48929135532231, 49.25398781093098], [21.489277340182397, 49.25396681260602], [21.48917922102823, 49.2539817802608], [21.488729479965208, 49.25405038493137], [21.4887160877325, 49.25403997819583], [21.488707895424383, 49.25402815515204], [21.488696233157007, 49.25402587077731], [21.48866089941115, 49.25401894771511], [21.48818092889172, 49.25394230815086], [21.48813520907258, 49.253935355525186], [21.48813262185447, 49.253934624161346]]"
2861,55370,0.133000001311302,0.247999995946884,0.07599999755621,0.272000014781952,cs,150.0,"[[530582.3731000004, 153957.00579999946], [530584.2931000004, 153958.20580000058], [530591.7240000004, 153982.71590000018], [530629.8042000001, 153973.84520000033], [530640.5141000003, 153967.8350000009], [530641.0379999997, 153967.9383000005], [530641.9841999998, 153968.12490000017], [530642.5577999996, 153968.6456000004], [530643.2841999996, 153969.30489999987], [530643.4998000003, 153969.7310000006], [530644.5843000002, 153971.87490000017], [530654.2525000004, 153989.81519999914], [530655.6750999996, 153992.45490000024], [530655.8146000002, 153992.3939999994], [530656.3551000003, 153992.1548999995], [530660.8585999999, 153990.88759999909], [530660.9753, 153990.8548000008], [530661.6151, 153990.67479999922], [530664.7751000002, 153988.5547000002], [530666.9101, 153986.21010000072], [530666.915, 153986.20470000058], [530667.1692000004, 153985.68950000033], [530667.2740000002, 153985.47709999979], [530667.3230999997, 153985.37769999914], [530668.0549999997, 153983.89460000023], [530668.2750000004, 153983.64460000023], [530669.8150000004, 153983.42459999956], [530671.7750000004, 153983.42459999956], [530671.7750000004, 153983.3445999995], [530671.7750000004, 153983.33290000074], [530671.7750000004, 153983.30460000038], [530671.7750000004, 153983.24459999986], [530671.7750000004, 153983.19459999911], [530671.7750000004, 153983.13800000027], [530671.7750000004, 153982.9046], [530671.8049999997, 153982.85459999926]]","[[21.488746936005448, 49.2542105251013], [21.4887717373897, 49.25422143271253], [21.488866064773426, 49.25444237813189], [21.48936069410403, 49.25436477642749], [21.489500099799564, 49.2543113236642], [21.489506885982973, 49.25431228338194], [21.48951914230217, 49.25431401699495], [21.489526538234404, 49.25431873488914], [21.489535904363066, 49.25432470859929], [21.48953866505375, 49.25432855465654], [21.4895525516972, 49.254347905876294], [21.489676447886488, 49.254509872454975], [21.489694678309107, 49.25453370388555], [21.489696492666887, 49.25453316405086], [21.489703522752052, 49.254531044184795], [21.489762037616053, 49.254519903119316], [21.48976355391855, 49.25451961477633], [21.489771866960695, 49.25451803236954], [21.489813028142038, 49.25449914097062], [21.489840914077348, 49.254478170437174], [21.489840978079414, 49.25447812213756], [21.489844317960216, 49.25447350165388], [21.489845694905107, 49.25447159678062], [21.489846340010185, 49.25447070533181], [21.489855956264286, 49.25445740440857], [21.4898588304545, 49.25445516791903], [21.489878822143794, 49.25445327772374], [21.48990424275305, 49.254453391143336], [21.489904249426473, 49.254452671392556], [21.489904250402468, 49.25445256612902], [21.48990425276319, 49.25445231151717], [21.48990425776826, 49.25445177170408], [21.48990426193915, 49.25445132185984], [21.489904266660595, 49.254450812636186], [21.489904286130315, 49.254448712763285], [21.48990467939212, 49.25444826465502]]"
